Device,Core,Index,Time,PID,Event,RWBS,Offset,Length,Process
"8,0",14,4924,8.521490556,944939,G,W,248143872,2560,kworker/u48:1
"8,0",14,4925,8.521491243,944939,U,N,,,kworker/u48:1
"8,0",14,4926,8.521492259,944939,I,W,248141312,2560,kworker/u48:1
"8,0",14,4927,8.521504155,944939,D,W,248141312,2560,kworker/u48:1
"8,0",14,4928,8.521510551,944939,P,N,,,kworker/u48:1
"8,0",14,4929,8.521512250,944939,X,W,248146432,248148992,kworker/u48:1
"8,0",14,4930,8.521512911,944939,G,W,248146432,2560,kworker/u48:1
"8,0",14,4931,8.521513140,944939,U,N,,,kworker/u48:1
"8,0",14,4932,8.521513416,944939,I,W,248143872,2560,kworker/u48:1
"8,0",14,4933,8.521516192,944939,D,W,248143872,2560,kworker/u48:1
"8,0",14,4934,8.521517695,944939,P,N,,,kworker/u48:1
"8,0",14,4935,8.521519343,944939,X,W,248148992,248151552,kworker/u48:1
"8,0",14,4936,8.521519989,944939,G,W,248148992,2560,kworker/u48:1
"8,0",14,4937,8.521520229,944939,U,N,,,kworker/u48:1
"8,0",14,4938,8.521520479,944939,I,W,248146432,2560,kworker/u48:1
"8,0",14,4939,8.521522703,944939,D,W,248146432,2560,kworker/u48:1
"8,0",14,4940,8.521524432,944939,P,N,,,kworker/u48:1
"8,0",14,4941,8.521526289,944939,X,W,248151552,248154112,kworker/u48:1
"8,0",14,4942,8.521527497,944939,G,W,248151552,2560,kworker/u48:1
"8,0",14,4943,8.521527721,944939,U,N,,,kworker/u48:1
"8,0",14,4944,8.521527954,944939,I,W,248148992,2560,kworker/u48:1
"8,0",14,4945,8.521529901,944939,D,W,248148992,2560,kworker/u48:1
"8,0",14,4946,8.521531297,944939,P,N,,,kworker/u48:1
"8,0",14,4947,8.521532938,944939,X,W,248154112,248156672,kworker/u48:1
"8,0",14,4948,8.521533625,944939,G,W,248154112,2560,kworker/u48:1
"8,0",14,4949,8.521533849,944939,U,N,,,kworker/u48:1
"8,0",14,4950,8.521534083,944939,I,W,248151552,2560,kworker/u48:1
"8,0",14,4951,8.521536391,944939,D,W,248151552,2560,kworker/u48:1
"8,0",14,4952,8.521537839,944939,P,N,,,kworker/u48:1
"8,0",14,4953,8.521539719,944939,X,W,248156672,248159232,kworker/u48:1
"8,0",14,4954,8.521540587,944939,UT,N,,,kworker/u48:1
"8,0",14,4955,8.521540826,944939,I,W,248154112,2560,kworker/u48:1
"8,0",14,4956,8.521556184,259,D,W,248154112,2560,kworker/14:1H
"8,0",10,2626,8.518880068,0,C,W,248136192,2560,0
"8,0",10,2627,8.521402422,0,C,W,248138752,2560,0
"8,0",10,2628,8.524137391,0,C,W,248141312,2560,0
"8,0",10,2629,8.526518591,0,C,W,248143872,2560,0
"8,0",10,2630,8.528965793,0,C,W,248146432,2560,0
"8,0",10,2631,8.531371520,0,C,W,248148992,2560,0
"8,0",10,2632,8.533883688,0,C,W,248151552,2560,0
"8,0",10,2633,8.536341813,0,C,W,248154112,2560,0
"8,0",10,2634,8.539010540,0,C,W,248156672,2560,0
"8,0",10,2635,8.541462238,0,C,W,248159232,2560,0
"8,0",10,2636,8.543929319,0,C,W,248161792,2560,0
"8,0",10,2637,8.546387295,0,C,W,248164352,2560,0
"8,0",10,2638,8.548847978,0,C,W,248166912,2560,0
"8,0",10,2639,8.551310316,0,C,W,248169472,2560,0
"8,0",10,2640,8.553962669,0,C,W,248172032,2560,0
"8,0",10,2641,8.556429508,0,C,W,248174592,2560,0
"8,0",10,2642,8.558893862,0,C,W,248177152,2560,0
"8,0",10,2643,8.561355396,0,C,W,248179712,2560,0
"8,0",10,2644,8.563817899,0,C,W,248182272,2560,0
"8,0",10,2645,8.566273696,0,C,W,248184832,2560,0
"8,0",10,2646,8.568901270,0,C,W,248187392,2560,0
"8,0",14,4957,8.536424103,944939,G,W,248156672,2560,kworker/u48:1
"8,0",14,4958,8.536426139,944939,P,N,,,kworker/u48:1
"8,0",14,4959,8.536434150,944939,X,W,248159232,248161792,kworker/u48:1
"8,0",14,4960,8.536436805,944939,G,W,248159232,2560,kworker/u48:1
"8,0",14,4961,8.536437674,944939,U,N,,,kworker/u48:1
"8,0",14,4962,8.536438957,944939,I,W,248156672,2560,kworker/u48:1
"8,0",14,4963,8.536451778,944939,D,W,248156672,2560,kworker/u48:1
"8,0",14,4964,8.536459279,944939,P,N,,,kworker/u48:1
"8,0",14,4965,8.536460854,944939,X,W,248161792,248164352,kworker/u48:1
"8,0",14,4966,8.536461493,944939,G,W,248161792,2560,kworker/u48:1
"8,0",14,4967,8.536461735,944939,U,N,,,kworker/u48:1
"8,0",14,4968,8.536461988,944939,I,W,248159232,2560,kworker/u48:1
"8,0",14,4969,8.536464730,944939,D,W,248159232,2560,kworker/u48:1
"8,0",14,4970,8.536466279,944939,P,N,,,kworker/u48:1
"8,0",14,4971,8.536468104,944939,X,W,248164352,248166912,kworker/u48:1
"8,0",14,4972,8.536468756,944939,G,W,248164352,2560,kworker/u48:1
"8,0",14,4973,8.536468987,944939,U,N,,,kworker/u48:1
"8,0",14,4974,8.536469240,944939,I,W,248161792,2560,kworker/u48:1
"8,0",14,4975,8.536471326,944939,D,W,248161792,2560,kworker/u48:1
"8,0",14,4976,8.536473029,944939,P,N,,,kworker/u48:1
"8,0",14,4977,8.536474295,944939,X,W,248166912,248169472,kworker/u48:1
"8,0",14,4978,8.536474941,944939,G,W,248166912,2560,kworker/u48:1
"8,0",14,4979,8.536475154,944939,U,N,,,kworker/u48:1
"8,0",14,4980,8.536475493,944939,I,W,248164352,2560,kworker/u48:1
"8,0",14,4981,8.536477988,944939,D,W,248164352,2560,kworker/u48:1
"8,0",14,4982,8.536479420,944939,P,N,,,kworker/u48:1
"8,0",14,4983,8.536481011,944939,X,W,248169472,248172032,kworker/u48:1
"8,0",14,4984,8.536481652,944939,G,W,248169472,2560,kworker/u48:1
"8,0",14,4985,8.536481876,944939,U,N,,,kworker/u48:1
"8,0",14,4986,8.536482121,944939,I,W,248166912,2560,kworker/u48:1
"8,0",14,4987,8.536484303,944939,D,W,248166912,2560,kworker/u48:1
"8,0",14,4988,8.536485683,944939,P,N,,,kworker/u48:1
"8,0",14,4989,8.536487413,944939,X,W,248172032,248174592,kworker/u48:1
"8,0",14,4990,8.536488314,944939,UT,N,,,kworker/u48:1
"8,0",14,4991,8.536488551,944939,I,W,248169472,2560,kworker/u48:1
"8,0",14,4992,8.536506351,259,D,W,248169472,2560,kworker/14:1H
"8,0",14,4993,8.551392444,944939,G,W,248172032,2560,kworker/u48:1
"8,0",14,4994,8.551393814,944939,P,N,,,kworker/u48:1
"8,0",14,4995,8.551400626,944939,X,W,248174592,248177152,kworker/u48:1
"8,0",14,4996,8.551403095,944939,G,W,248174592,2560,kworker/u48:1
"8,0",14,4997,8.551403733,944939,U,N,,,kworker/u48:1
"8,0",14,4998,8.551404757,944939,I,W,248172032,2560,kworker/u48:1
"8,0",14,4999,8.551415302,944939,D,W,248172032,2560,kworker/u48:1
"8,0",14,5000,8.551421829,944939,P,N,,,kworker/u48:1
"8,0",14,5001,8.551423224,944939,X,W,248177152,248179712,kworker/u48:1
"8,0",14,5002,8.551423935,944939,G,W,248177152,2560,kworker/u48:1
"8,0",14,5003,8.551424164,944939,U,N,,,kworker/u48:1
"8,0",14,5004,8.551424445,944939,I,W,248174592,2560,kworker/u48:1
"8,0",14,5005,8.551426799,944939,D,W,248174592,2560,kworker/u48:1
"8,0",14,5006,8.551428362,944939,P,N,,,kworker/u48:1
"8,0",14,5007,8.551430414,944939,X,W,248179712,248182272,kworker/u48:1
"8,0",14,5008,8.551431097,944939,G,W,248179712,2560,kworker/u48:1
"8,0",14,5009,8.551431341,944939,U,N,,,kworker/u48:1
"8,0",14,5010,8.551431591,944939,I,W,248177152,2560,kworker/u48:1
"8,0",14,5011,8.551434355,944939,D,W,248177152,2560,kworker/u48:1
"8,0",14,5012,8.551435961,944939,P,N,,,kworker/u48:1
"8,0",14,5013,8.551437688,944939,X,W,248182272,248184832,kworker/u48:1
"8,0",14,5014,8.551438310,944939,G,W,248182272,2560,kworker/u48:1
"8,0",14,5015,8.551438529,944939,U,N,,,kworker/u48:1
"8,0",14,5016,8.551438868,944939,I,W,248179712,2560,kworker/u48:1
"8,0",14,5017,8.551441245,944939,D,W,248179712,2560,kworker/u48:1
"8,0",14,5018,8.551442540,944939,P,N,,,kworker/u48:1
"8,0",14,5019,8.551444292,944939,X,W,248184832,248187392,kworker/u48:1
"8,0",14,5020,8.551444948,944939,G,W,248184832,2560,kworker/u48:1
"8,0",14,5021,8.551445177,944939,U,N,,,kworker/u48:1
"8,0",14,5022,8.551445430,944939,I,W,248182272,2560,kworker/u48:1
"8,0",14,5023,8.551447493,944939,D,W,248182272,2560,kworker/u48:1
"8,0",14,5024,8.551448897,944939,P,N,,,kworker/u48:1
"8,0",14,5025,8.551450592,944939,X,W,248187392,248189952,kworker/u48:1
"8,0",14,5026,8.551451475,944939,UT,N,,,kworker/u48:1
"8,0",14,5027,8.551451717,944939,I,W,248184832,2560,kworker/u48:1
"8,0",14,5028,8.551467124,259,D,W,248184832,2560,kworker/14:1H
"8,0",14,5029,8.566354060,944939,G,W,248187392,2560,kworker/u48:1
"8,0",14,5030,8.566355289,944939,P,N,,,kworker/u48:1
"8,0",14,5031,8.566362503,944939,X,W,248189952,248192512,kworker/u48:1
"8,0",14,5032,8.566364947,944939,G,W,248189952,2560,kworker/u48:1
"8,0",14,5033,8.566365503,944939,U,N,,,kworker/u48:1
"8,0",14,5034,8.566366490,944939,I,W,248187392,2560,kworker/u48:1
"8,0",14,5035,8.566377097,944939,D,W,248187392,2560,kworker/u48:1
"8,0",14,5036,8.566383615,944939,P,N,,,kworker/u48:1
"8,0",14,5037,8.566385249,944939,X,W,248192512,248195072,kworker/u48:1
"8,0",14,5038,8.566386345,944939,G,W,248192512,2560,kworker/u48:1
"8,0",14,5039,8.566386650,944939,U,N,,,kworker/u48:1
"8,0",14,5040,8.566386900,944939,I,W,248189952,2560,kworker/u48:1
"8,0",14,5041,8.566389374,944939,D,W,248189952,2560,kworker/u48:1
"8,0",14,5042,8.566391074,944939,P,N,,,kworker/u48:1
"8,0",14,5043,8.566392915,944939,X,W,248195072,248197632,kworker/u48:1
"8,0",14,5044,8.566393577,944939,G,W,248195072,2560,kworker/u48:1
"8,0",14,5045,8.566393804,944939,U,N,,,kworker/u48:1
"8,0",14,5046,8.566394061,944939,I,W,248192512,2560,kworker/u48:1
"8,0",14,5047,8.566396226,944939,D,W,248192512,2560,kworker/u48:1
"8,0",14,5048,8.566397718,944939,P,N,,,kworker/u48:1
"8,0",14,5049,8.566399150,944939,X,W,248197632,248200192,kworker/u48:1
"8,0",14,5050,8.566399770,944939,G,W,248197632,2560,kworker/u48:1
"8,0",14,5051,8.566399984,944939,U,N,,,kworker/u48:1
"8,0",14,5052,8.566400218,944939,I,W,248195072,2560,kworker/u48:1
"8,0",14,5053,8.566402400,944939,D,W,248195072,2560,kworker/u48:1
"8,0",14,5054,8.566404009,944939,P,N,,,kworker/u48:1
"8,0",14,5055,8.566405317,944939,X,W,248200192,248202752,kworker/u48:1
"8,0",14,5056,8.566405910,944939,G,W,248200192,2560,kworker/u48:1
"8,0",14,5057,8.566406116,944939,U,N,,,kworker/u48:1
"8,0",14,5058,8.566406348,944939,I,W,248197632,2560,kworker/u48:1
"8,0",14,5059,8.566408627,944939,D,W,248197632,2560,kworker/u48:1
"8,0",14,5060,8.566410085,944939,P,N,,,kworker/u48:1
"8,0",14,5061,8.566411693,944939,X,W,248202752,248205312,kworker/u48:1
"8,0",14,5062,8.566412575,944939,UT,N,,,kworker/u48:1
"8,0",14,5063,8.566412809,944939,I,W,248200192,2560,kworker/u48:1
"8,0",14,5064,8.566427927,259,D,W,248200192,2560,kworker/14:1H
"8,0",10,2647,8.571388455,0,C,W,248189952,2560,0
"8,0",10,2648,8.573842773,0,C,W,248192512,2560,0
"8,0",10,2649,8.576286471,0,C,W,248195072,2560,0
"8,0",10,2650,8.578765080,0,C,W,248197632,2560,0
"8,0",10,2651,8.581270829,0,C,W,248200192,2560,0
"8,0",10,2652,8.583933628,0,C,W,248202752,2560,0
"8,0",10,2653,8.586392534,0,C,W,248205312,2560,0
"8,0",10,2654,8.595334923,0,C,W,248207872,1440,0
"8,0",10,2655,8.597791200,0,C,W,248209312,2560,0
"8,0",10,2656,8.600277462,0,C,W,248211872,2560,0
"8,0",10,2657,8.602743638,0,C,W,248214432,2560,0
"8,0",10,2658,8.605216464,0,C,W,248216992,2560,0
"8,0",10,2659,8.607686355,0,C,W,248219552,2560,0
"8,0",10,2660,8.610316112,0,C,W,248222112,2560,0
"8,0",10,2661,8.612806888,0,C,W,248224672,2560,0
"8,0",10,2662,8.615265768,0,C,W,248227232,2560,0
"8,0",10,2663,8.617725674,0,C,W,248229792,2560,0
"8,0",14,5065,8.581371674,944939,G,W,248202752,2560,kworker/u48:1
"8,0",14,5066,8.581373645,944939,P,N,,,kworker/u48:1
"8,0",14,5067,8.581381997,944939,X,W,248205312,248207872,kworker/u48:1
"8,0",14,5068,8.581384737,944939,G,W,248205312,2560,kworker/u48:1
"8,0",14,5069,8.581385984,944939,U,N,,,kworker/u48:1
"8,0",14,5070,8.581387237,944939,I,W,248202752,2560,kworker/u48:1
"8,0",14,5071,8.581399539,944939,D,W,248202752,2560,kworker/u48:1
"8,0",14,5072,8.581408060,944939,P,N,,,kworker/u48:1
"8,0",14,5073,8.581410961,944939,G,W,248207872,1440,kworker/u48:1
"8,0",14,5074,8.581411209,944939,U,N,,,kworker/u48:1
"8,0",14,5075,8.581411538,944939,I,W,248205312,2560,kworker/u48:1
"8,0",14,5076,8.581414157,944939,D,W,248205312,2560,kworker/u48:1
"8,0",14,5077,8.581415665,944939,P,N,,,kworker/u48:1
"8,0",14,5078,8.593857052,944939,Q,W,248209312,134064,kworker/u48:1
"8,0",14,5079,8.593857409,944939,X,W,248209312,248211872,kworker/u48:1
"8,0",14,5080,8.593857703,944939,G,W,248209312,2560,kworker/u48:1
"8,0",14,5081,8.593857805,944939,U,N,,,kworker/u48:1
"8,0",14,5082,8.593857933,944939,I,W,248207872,1440,kworker/u48:1
"8,0",14,5083,8.593858930,944939,D,W,248207872,1440,kworker/u48:1
"8,0",14,5084,8.593859386,944939,P,N,,,kworker/u48:1
"8,0",14,5085,8.593859724,944939,X,W,248211872,248214432,kworker/u48:1
"8,0",14,5086,8.593859858,944939,G,W,248211872,2560,kworker/u48:1
"8,0",14,5087,8.593859901,944939,U,N,,,kworker/u48:1
"8,0",14,5088,8.593859947,944939,I,W,248209312,2560,kworker/u48:1
"8,0",14,5089,8.593860586,944939,D,W,248209312,2560,kworker/u48:1
"8,0",14,5090,8.593860866,944939,P,N,,,kworker/u48:1
"8,0",14,5091,8.593861212,944939,X,W,248214432,248216992,kworker/u48:1
"8,0",14,5092,8.593861315,944939,G,W,248214432,2560,kworker/u48:1
"8,0",14,5093,8.593861355,944939,U,N,,,kworker/u48:1
"8,0",14,5094,8.593861448,944939,I,W,248211872,2560,kworker/u48:1
"8,0",14,5095,8.593861901,944939,D,W,248211872,2560,kworker/u48:1
"8,0",14,5096,8.593862191,944939,P,N,,,kworker/u48:1
"8,0",14,5097,8.593862585,944939,X,W,248216992,248219552,kworker/u48:1
"8,0",14,5098,8.593862700,944939,G,W,248216992,2560,kworker/u48:1
"8,0",14,5099,8.593862741,944939,U,N,,,kworker/u48:1
"8,0",14,5100,8.593862781,944939,I,W,248214432,2560,kworker/u48:1
"8,0",14,5101,8.593863230,944939,D,W,248214432,2560,kworker/u48:1
"8,0",14,5102,8.593863487,944939,P,N,,,kworker/u48:1
"8,0",14,5103,8.593863857,944939,X,W,248219552,248222112,kworker/u48:1
"8,0",14,5104,8.593863973,944939,G,W,248219552,2560,kworker/u48:1
"8,0",14,5105,8.593864036,944939,U,N,,,kworker/u48:1
"8,0",14,5106,8.593864077,944939,I,W,248216992,2560,kworker/u48:1
"8,0",14,5107,8.593864717,944939,D,W,248216992,2560,kworker/u48:1
"8,0",14,5108,8.593864975,944939,P,N,,,kworker/u48:1
"8,0",14,5109,8.593865321,944939,X,W,248222112,248224672,kworker/u48:1
"8,0",14,5110,8.593865555,944939,UT,N,,,kworker/u48:1
"8,0",14,5111,8.593865610,944939,I,W,248219552,2560,kworker/u48:1
"8,0",14,5112,8.593870779,259,D,W,248219552,2560,kworker/14:1H
"8,0",14,5113,8.607763652,944939,G,W,248222112,2560,kworker/u48:1
"8,0",14,5114,8.607764767,944939,P,N,,,kworker/u48:1
"8,0",14,5115,8.607770572,944939,X,W,248224672,248227232,kworker/u48:1
"8,0",14,5116,8.607772713,944939,G,W,248224672,2560,kworker/u48:1
"8,0",14,5117,8.607773306,944939,U,N,,,kworker/u48:1
"8,0",14,5118,8.607774189,944939,I,W,248222112,2560,kworker/u48:1
"8,0",14,5119,8.607783621,944939,D,W,248222112,2560,kworker/u48:1
"8,0",14,5120,8.607789346,944939,P,N,,,kworker/u48:1
"8,0",14,5121,8.607790668,944939,X,W,248227232,248229792,kworker/u48:1
"8,0",14,5122,8.607791261,944939,G,W,248227232,2560,kworker/u48:1
"8,0",14,5123,8.607791464,944939,U,N,,,kworker/u48:1
"8,0",14,5124,8.607791688,944939,I,W,248224672,2560,kworker/u48:1
"8,0",14,5125,8.607794991,944939,D,W,248224672,2560,kworker/u48:1
"8,0",14,5126,8.607796359,944939,P,N,,,kworker/u48:1
"8,0",14,5127,8.607797976,944939,X,W,248229792,248232352,kworker/u48:1
"8,0",14,5128,8.607798506,944939,G,W,248229792,2560,kworker/u48:1
"8,0",14,5129,8.607798756,944939,U,N,,,kworker/u48:1
"8,0",14,5130,8.607798974,944939,I,W,248227232,2560,kworker/u48:1
"8,0",14,5131,8.607801079,944939,D,W,248227232,2560,kworker/u48:1
"8,0",14,5132,8.607802614,944939,P,N,,,kworker/u48:1
"8,0",14,5133,8.607803982,944939,X,W,248232352,248234912,kworker/u48:1
"8,0",14,5134,8.607804812,944939,G,W,248232352,2560,kworker/u48:1
"8,0",14,5135,8.607805107,944939,U,N,,,kworker/u48:1
"8,0",14,5136,8.607805331,944939,I,W,248229792,2560,kworker/u48:1
"8,0",14,5137,8.607807069,944939,D,W,248229792,2560,kworker/u48:1
"8,0",14,5138,8.607809406,944939,P,N,,,kworker/u48:1
"8,0",14,5139,8.607810753,944939,X,W,248234912,248237472,kworker/u48:1
"8,0",14,5140,8.607811229,944939,G,W,248234912,2560,kworker/u48:1
"8,0",14,5141,8.607811388,944939,U,N,,,kworker/u48:1
"8,0",14,5142,8.607811560,944939,I,W,248232352,2560,kworker/u48:1
"8,0",14,5143,8.607813325,944939,D,W,248232352,2560,kworker/u48:1
"8,0",14,5144,8.607814540,944939,P,N,,,kworker/u48:1
"8,0",14,5145,8.607815585,944939,X,W,248237472,248240032,kworker/u48:1
"8,0",14,5146,8.607816211,944939,UT,N,,,kworker/u48:1
"8,0",14,5147,8.607816378,944939,I,W,248234912,2560,kworker/u48:1
"8,0",14,5148,8.607828372,259,D,W,248234912,2560,kworker/14:1H
"8,0",10,2664,8.620183348,0,C,W,248232352,2560,0
"8,0",10,2665,8.622601233,0,C,W,248234912,2560,0
"8,0",10,2666,8.625258397,0,C,W,248237472,2560,0
"8,0",10,2667,8.627701956,0,C,W,248240032,2560,0
"8,0",10,2668,8.630163768,0,C,W,248242592,2560,0
"8,0",10,2669,8.632725608,0,C,W,248245152,2560,0
"8,0",10,2670,8.635190917,0,C,W,248247712,2560,0
"8,0",10,2671,8.637581957,0,C,W,248250272,2560,0
"8,0",10,2672,8.640257777,0,C,W,248252832,2560,0
"8,0",10,2673,8.642712800,0,C,W,248255392,2560,0
"8,0",10,2674,8.645169031,0,C,W,248257952,2560,0
"8,0",10,2675,8.647641618,0,C,W,248260512,2560,0
"8,0",10,2676,8.650080370,0,C,W,248263072,2560,0
"8,0",10,2677,8.652539914,0,C,W,248265632,2560,0
"8,0",10,2678,8.655196125,0,C,W,248268192,2560,0
"8,0",10,2679,8.657677599,0,C,W,248270752,2560,0
"8,0",10,2680,8.660141451,0,C,W,248273312,2560,0
"8,0",10,2681,8.662590911,0,C,W,248275872,2560,0
"8,0",10,2682,8.665048401,0,C,W,248278432,2560,0
"8,0",10,2683,8.667511593,0,C,W,248280992,2560,0
"8,0",14,5149,8.622679892,944939,G,W,248237472,2560,kworker/u48:1
"8,0",14,5150,8.622681170,944939,P,N,,,kworker/u48:1
"8,0",14,5151,8.622687559,944939,X,W,248240032,248242592,kworker/u48:1
"8,0",14,5152,8.622689970,944939,G,W,248240032,2560,kworker/u48:1
"8,0",14,5153,8.622690642,944939,U,N,,,kworker/u48:1
"8,0",14,5154,8.622691692,944939,I,W,248237472,2560,kworker/u48:1
"8,0",14,5155,8.622701895,944939,D,W,248237472,2560,kworker/u48:1
"8,0",14,5156,8.622708299,944939,P,N,,,kworker/u48:1
"8,0",14,5157,8.622709716,944939,X,W,248242592,248245152,kworker/u48:1
"8,0",14,5158,8.622710376,944939,G,W,248242592,2560,kworker/u48:1
"8,0",14,5159,8.622710677,944939,U,N,,,kworker/u48:1
"8,0",14,5160,8.622710930,944939,I,W,248240032,2560,kworker/u48:1
"8,0",14,5161,8.622713463,944939,D,W,248240032,2560,kworker/u48:1
"8,0",14,5162,8.622715031,944939,P,N,,,kworker/u48:1
"8,0",14,5163,8.622716773,944939,X,W,248245152,248247712,kworker/u48:1
"8,0",14,5164,8.622717412,944939,G,W,248245152,2560,kworker/u48:1
"8,0",14,5165,8.622717641,944939,U,N,,,kworker/u48:1
"8,0",14,5166,8.622717898,944939,I,W,248242592,2560,kworker/u48:1
"8,0",14,5167,8.622720019,944939,D,W,248242592,2560,kworker/u48:1
"8,0",14,5168,8.622721664,944939,P,N,,,kworker/u48:1
"8,0",14,5169,8.622723375,944939,X,W,248247712,248250272,kworker/u48:1
"8,0",14,5170,8.622723982,944939,G,W,248247712,2560,kworker/u48:1
"8,0",14,5171,8.622724211,944939,U,N,,,kworker/u48:1
"8,0",14,5172,8.622724453,944939,I,W,248245152,2560,kworker/u48:1
"8,0",14,5173,8.622727086,944939,D,W,248245152,2560,kworker/u48:1
"8,0",14,5174,8.622728397,944939,P,N,,,kworker/u48:1
"8,0",14,5175,8.622730467,944939,X,W,248250272,248252832,kworker/u48:1
"8,0",14,5176,8.622731076,944939,G,W,248250272,2560,kworker/u48:1
"8,0",14,5177,8.622731311,944939,U,N,,,kworker/u48:1
"8,0",14,5178,8.622731546,944939,I,W,248247712,2560,kworker/u48:1
"8,0",14,5179,8.622733727,944939,D,W,248247712,2560,kworker/u48:1
"8,0",14,5180,8.622735037,944939,P,N,,,kworker/u48:1
"8,0",14,5181,8.622736686,944939,X,W,248252832,248255392,kworker/u48:1
"8,0",14,5182,8.622737564,944939,UT,N,,,kworker/u48:1
"8,0",14,5183,8.622737806,944939,I,W,248250272,2560,kworker/u48:1
"8,0",14,5184,8.622753119,259,D,W,248250272,2560,kworker/14:1H
"8,0",14,5185,8.637671759,944939,G,W,248252832,2560,kworker/u48:1
"8,0",14,5186,8.637673616,944939,P,N,,,kworker/u48:1
"8,0",14,5187,8.637682059,944939,X,W,248255392,248257952,kworker/u48:1
"8,0",14,5188,8.637684692,944939,G,W,248255392,2560,kworker/u48:1
"8,0",14,5189,8.637685681,944939,U,N,,,kworker/u48:1
"8,0",14,5190,8.637686807,944939,I,W,248252832,2560,kworker/u48:1
"8,0",14,5191,8.637699784,944939,D,W,248252832,2560,kworker/u48:1
"8,0",14,5192,8.637707115,944939,P,N,,,kworker/u48:1
"8,0",14,5193,8.637708695,944939,X,W,248257952,248260512,kworker/u48:1
"8,0",14,5194,8.637709360,944939,G,W,248257952,2560,kworker/u48:1
"8,0",14,5195,8.637709578,944939,U,N,,,kworker/u48:1
"8,0",14,5196,8.637709834,944939,I,W,248255392,2560,kworker/u48:1
"8,0",14,5197,8.637712730,944939,D,W,248255392,2560,kworker/u48:1
"8,0",14,5198,8.637714399,944939,P,N,,,kworker/u48:1
"8,0",14,5199,8.637715928,944939,X,W,248260512,248263072,kworker/u48:1
"8,0",14,5200,8.637716594,944939,G,W,248260512,2560,kworker/u48:1
"8,0",14,5201,8.637716880,944939,U,N,,,kworker/u48:1
"8,0",14,5202,8.637717133,944939,I,W,248257952,2560,kworker/u48:1
"8,0",14,5203,8.637719506,944939,D,W,248257952,2560,kworker/u48:1
"8,0",14,5204,8.637721139,944939,P,N,,,kworker/u48:1
"8,0",14,5205,8.637723090,944939,X,W,248263072,248265632,kworker/u48:1
"8,0",14,5206,8.637723691,944939,G,W,248263072,2560,kworker/u48:1
"8,0",14,5207,8.637723915,944939,U,N,,,kworker/u48:1
"8,0",14,5208,8.637724157,944939,I,W,248260512,2560,kworker/u48:1
"8,0",14,5209,8.637726251,944939,D,W,248260512,2560,kworker/u48:1
"8,0",14,5210,8.637727642,944939,P,N,,,kworker/u48:1
"8,0",14,5211,8.637729298,944939,X,W,248265632,248268192,kworker/u48:1
"8,0",14,5212,8.637729913,944939,G,W,248265632,2560,kworker/u48:1
"8,0",14,5213,8.637730126,944939,U,N,,,kworker/u48:1
"8,0",14,5214,8.637730462,944939,I,W,248263072,2560,kworker/u48:1
"8,0",14,5215,8.637732465,944939,D,W,248263072,2560,kworker/u48:1
"8,0",14,5216,8.637733777,944939,P,N,,,kworker/u48:1
"8,0",14,5217,8.637735483,944939,X,W,248268192,248270752,kworker/u48:1
